Time (s),P2 - LOX Tank Pressure,P3 - Fuel Tank Pressure,P1 - Chamber Pressure,Not Used,P4 - Veh High Pressure Tank,Not Use,P5 - Dome Pressure,P7 - Gnd High Pressure,P6 - GHE Fill Pressure,P8 - Pneumatics Pressure,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,QD Sep Indication,Lift Off Indicator,Main Valve Open Indicator,Main Valve Closed Indicator,Load Cell 1 - Veh Gross Weight,Load Cell 2 - - Veh Gross Weight,Not Used,Not Used,,,,,,,,,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,Relay1,Relay2,Relay3,Relay4,Relay5,Relay6,Relay7,Relay8,Relay9,Relay10,Relay11,Relay12,Relay13,Relay14,Relay15,Relay16,Manual/Auto (1=Auto),
45.043,239.48,-1.33,-0.78,-4.17,-3.89,-1.33,-1.37,-8.81,-1.33,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,355.01 °C,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
45.143,239.48,-1.33,-0.78,-4.17,-3.89,-1.33,-1.37,-8.81,-1.33,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,355.01 °C,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
45.243,239.48,-1.33,-0.78,-4.17,-3.89,-1.33,-1.37,-8.81,-1.33,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,355.01 °C,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
45.343,239.48,-1.33,-0.78,-4.17,-3.89,-1.33,-1.37,-8.81,-1.33,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,355.01 °C,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
45.443,239.48,-1.33,-0.78,-4.17,-3.66,-1.33,-1.37,-8.81,-1.33,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
45.607,239.48,-1.33,-0.78,-4.17,-3.66,-1.33,-1.37,-8.81,-1.33,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
45.707,239.48,-1.33,-0.78,-4.17,-3.66,-1.33,-1.37,-8.81,-1.33,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
45.807,239.48,-1.33,-0.78,-4.17,-3.66,-1.33,-1.37,-8.81,-1.33,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
45.908,239.32,-1.37,-0.73,-4.17,-3.66,-1.33,-1.42,-9.16,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
46.008,239.32,-1.37,-0.73,-4.17,-3.66,-1.33,-1.42,-9.16,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
46.108,239.32,-1.37,-0.73,-4.17,-3.66,-1.33,-1.42,-9.16,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
46.208,239.32,-1.37,-0.73,-4.17,-3.66,-1.33,-1.42,-9.16,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
46.308,239.32,-1.37,-0.73,-4.17,-3.66,-1.33,-1.42,-9.16,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
46.409,239.32,-1.37,-0.73,-4.17,-3.66,-1.37,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
46.509,239.32,-1.37,-0.73,-4.17,-3.66,-1.37,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
46.609,239.32,-1.37,-0.73,-4.17,-3.66,-1.37,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
46.709,239.32,-1.37,-0.73,-4.17,-3.66,-1.37,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
46.809,239.32,-1.37,-0.73,-4.17,-3.66,-1.37,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
46.909,239.18,-1.33,-0.78,-4.17,-4.35,-1.37,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
47.009,239.18,-1.33,-0.78,-4.17,-4.35,-1.37,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
47.109,239.18,-1.33,-0.78,-4.17,-4.35,-1.37,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
47.209,239.18,-1.33,-0.78,-4.17,-4.35,-1.37,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
47.309,239.18,-1.33,-0.78,-4.17,-4.35,-1.37,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
47.409,239.32,-1.33,-0.78,-4.17,-4.35,-1.42,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
47.509,239.32,-1.33,-0.78,-4.17,-4.35,-1.42,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
47.610,239.32,-1.33,-0.78,-4.17,-4.35,-1.42,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
47.710,239.32,-1.33,-0.78,-4.17,-4.35,-1.42,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
47.810,239.32,-1.33,-0.78,-4.17,-4.35,-1.42,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
47.910,239.32,-1.28,-0.78,-4.03,-4.35,-1.42,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
48.010,239.32,-1.28,-0.78,-4.03,-4.35,-1.42,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
48.148,239.32,-1.28,-0.78,-4.03,-4.35,-1.42,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
48.248,239.32,-1.28,-0.78,-4.03,-4.35,-1.42,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
48.348,239.32,-1.28,-0.78,-4.03,-4.35,-1.42,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
48.448,239.23,-1.28,-0.78,-4.03,-4.35,-1.42,-1.42,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
49.448,239.52,-1.28,-0.78,-4.17,-3.89,-1.37,-1.42,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
50.448,239.11,-1.33,-0.66,-4.17,-4.12,-1.42,-1.46,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.46 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
51.448,239.66,-1.28,-0.73,-4.03,-4.35,-1.46,-1.42,-9.38,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
52.448,239.48,-1.28,-0.78,-4.03,-3.32,-1.53,-1.33,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
53.448,239.62,-1.33,-0.66,-3.85,-3.32,-1.53,-1.37,-9.38,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,356.66 °C,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,355.01 °C,21.59 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
54.448,239.18,-1.33,-0.53,-3.07,-0.92,-2.08,-1.08,-10.07,-1.37,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,355.28 °C,355.28 °C,354.74 °C,356.39 °C,353.08 °C,354.74 °C,21.88 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
55.448,239.57,-1.28,-0.62,-3.66,-3.66,-1.83,-1.12,-9.84,-1.37,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,355.01 °C,355.28 °C,355.55 °C,355.01 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
56.448,239.27,-1.28,-0.62,-3.66,-3.66,-1.58,-1.28,-9.38,-1.46,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,355.01 °C,355.01 °C,354.74 °C,354.74 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
57.448,239.98,-1.28,-0.66,-3.52,-3.09,-1.67,-1.21,-9.38,-1.46,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.49 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
58.449,239.62,-1.28,-0.62,-3.85,-3.09,-1.58,-1.21,-9.16,-1.46,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
59.449,239.66,-1.28,-0.62,-3.94,-3.89,-1.63,-1.33,-9.38,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
60.450,240.12,-1.28,-0.66,-3.85,-4.35,-1.63,-1.33,-9.38,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
61.450,239.43,-1.21,-0.73,-3.75,-4.58,-1.67,-1.33,-9.16,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
