Time (s),MV FUEL PT,MV FUEL PT,P1 - Chamber Pressure,Not Used,High Press,Not Use,Load Cell,CHAMBER,P6 - GHE Fill Pressure,P8 - Pneumatics Pressure,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,QD Sep Indication,Lift Off Indicator,Main Valve Open Indicator,Main Valve Closed Indicator,Load Cell 1 - Veh Gross Weight,Load Cell 2 - - Veh Gross Weight,Not Used,Not Used,LOX TANK SFT ,FUEL TANK SFT ,DOME SET SFT,,,,,,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,Relay1,Relay2,Relay3,Relay4,Relay5,Relay6,Relay7,Relay8,Relay9,Relay10,Relay11,Relay12,Relay13,Relay14,Relay15,Relay16,Manual/Auto (1=Auto),
2247.369,-0.98,8.58,-1.42,0.00,2.74,0.00,-5.17,-1.88,-1.63,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.10,1.81,1.76,0.13,-2.48,0.00,0.00,115.46,7.44,4.73,0.00,0.00,0.00,0.00,0.00,30.49 °C,30.49 °C,30.59 °C,30.49 °C,30.69 °C,30.39 °C,30.49 °C,32.98 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2248.369,-0.98,8.58,-1.33,0.00,2.74,0.00,-4.98,-1.88,-1.67,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.80,1.75,0.13,-2.48,0.00,0.00,115.91,7.44,4.73,0.00,0.00,0.00,0.00,0.00,30.49 °C,30.49 °C,30.49 °C,30.39 °C,30.49 °C,30.49 °C,30.49 °C,32.98 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2249.369,-0.98,8.58,-1.67,0.00,2.74,0.00,-4.83,-1.88,-1.67,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.79,1.75,0.13,-2.48,0.00,0.00,117.19,7.44,4.73,0.00,0.00,0.00,0.00,0.00,30.49 °C,30.49 °C,30.49 °C,30.39 °C,30.59 °C,30.49 °C,30.49 °C,33.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2250.369,-0.98,8.58,-2.08,0.00,2.74,0.00,-4.75,-1.88,-1.67,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.79,1.74,0.13,-2.48,0.00,0.00,117.64,7.44,4.73,0.00,0.00,0.00,0.00,0.00,30.49 °C,30.49 °C,30.49 °C,30.39 °C,30.59 °C,30.39 °C,30.59 °C,32.98 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2251.369,-0.98,8.58,-2.22,0.00,2.74,0.00,-4.56,-1.88,-1.72,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.78,1.73,0.13,-2.48,0.00,0.00,118.92,7.44,4.73,0.00,0.00,0.00,0.00,0.00,30.49 °C,30.49 °C,30.59 °C,30.49 °C,30.59 °C,30.39 °C,30.49 °C,32.98 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2252.369,-0.98,8.58,-2.17,0.00,2.74,0.00,-4.56,-1.88,-1.72,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.77,1.73,0.13,-2.48,0.00,0.00,120.12,7.44,4.73,0.00,0.00,0.00,0.00,0.00,30.49 °C,30.49 °C,30.49 °C,30.49 °C,30.69 °C,30.39 °C,30.49 °C,33.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2253.369,-0.98,8.58,-2.52,0.00,2.74,0.00,-4.33,-1.88,-1.72,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.11,1.77,1.72,0.13,-2.48,0.00,0.00,121.32,7.44,4.73,0.00,0.00,0.00,0.00,0.00,30.49 °C,30.59 °C,30.49 °C,30.39 °C,30.49 °C,30.39 °C,30.49 °C,33.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2254.369,-1.03,8.58,-3.02,0.00,2.74,0.00,-4.26,-1.88,-1.72,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.76,1.71,0.13,-2.48,0.00,0.00,125.75,7.44,4.73,0.00,0.00,0.00,0.00,0.00,30.49 °C,30.49 °C,30.39 °C,30.49 °C,30.49 °C,30.39 °C,30.49 °C,33.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2255.370,-0.98,8.58,-3.18,0.00,2.29,0.00,-4.33,-1.88,-1.72,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.76,1.71,0.13,-2.48,0.00,0.00,127.02,7.44,4.73,0.00,0.00,0.00,0.00,0.00,30.49 °C,30.39 °C,30.49 °C,30.39 °C,30.69 °C,30.39 °C,30.49 °C,33.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2256.370,-0.98,8.58,-3.27,0.00,2.74,0.00,-4.26,-1.88,-1.72,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.76,1.71,0.13,-2.48,0.00,0.00,129.73,7.44,4.73,0.00,0.00,0.00,0.00,0.00,30.49 °C,30.49 °C,30.59 °C,30.49 °C,30.59 °C,30.39 °C,30.49 °C,33.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2257.370,-0.98,8.58,-3.48,0.00,2.74,0.00,-4.14,-1.88,-1.76,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.11,1.75,1.71,0.13,-2.48,0.00,0.00,131.68,7.44,4.73,0.00,0.00,0.00,0.00,0.00,30.49 °C,30.49 °C,30.49 °C,30.49 °C,30.49 °C,30.49 °C,30.49 °C,33.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2258.371,-0.98,8.54,-3.82,0.00,2.74,0.00,-4.14,-1.88,-1.72,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.75,1.70,0.13,-2.48,0.00,0.00,134.91,7.44,4.73,0.00,0.00,0.00,0.00,0.00,30.49 °C,30.49 °C,30.59 °C,30.49 °C,30.59 °C,30.49 °C,30.49 °C,33.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2259.371,-0.98,8.58,-4.58,0.00,2.74,0.00,-4.33,-1.88,-1.83,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.75,1.70,0.13,-2.48,0.00,0.00,140.54,7.21,4.73,0.00,0.00,0.00,0.00,0.00,30.59 °C,30.49 °C,30.49 °C,30.39 °C,30.59 °C,30.49 °C,30.59 °C,33.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2260.371,-0.98,8.58,-4.78,0.00,2.74,0.00,-4.41,-1.88,-1.83,-1.42,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.11,1.75,1.70,0.13,-2.48,0.00,0.00,146.92,7.44,4.73,0.00,0.00,0.00,0.00,0.00,30.59 °C,30.49 °C,30.59 °C,30.49 °C,30.69 °C,30.49 °C,30.49 °C,33.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2261.371,-0.98,8.58,-4.78,0.00,2.74,0.00,-4.33,-1.88,-1.83,-1.42,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.11,1.74,1.70,0.13,-2.48,0.00,0.00,148.87,7.21,4.73,0.00,0.00,0.00,0.00,0.00,30.49 °C,30.49 °C,30.59 °C,30.49 °C,30.69 °C,30.49 °C,30.59 °C,33.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2262.371,-0.98,8.54,-4.78,0.00,2.74,0.00,-4.26,-1.88,-1.83,-1.46,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.10,1.74,1.70,0.13,-2.48,0.00,0.00,150.90,7.21,4.73,0.00,0.00,0.00,0.00,0.00,30.49 °C,30.49 °C,30.59 °C,30.39 °C,30.49 °C,30.49 °C,30.59 °C,33.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2263.371,-0.98,8.58,-4.78,0.00,2.29,0.00,-4.14,-1.88,-1.76,-1.46,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,152.62,7.21,4.73,0.00,0.00,0.00,0.00,0.00,30.59 °C,30.49 °C,30.49 °C,30.39 °C,30.49 °C,30.49 °C,30.59 °C,33.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2264.371,-1.03,8.54,-4.62,0.00,2.74,0.00,-4.14,-1.92,-1.83,-1.42,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.11,1.74,1.70,0.13,-2.48,0.00,0.00,155.55,7.21,4.73,0.00,0.00,0.00,0.00,0.00,30.59 °C,30.49 °C,30.59 °C,30.49 °C,30.59 °C,30.49 °C,30.49 °C,33.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2265.371,-1.03,8.54,-4.53,0.00,2.74,0.00,-4.14,-1.92,-1.83,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,156.75,7.21,4.73,0.00,0.00,0.00,0.00,0.00,30.49 °C,30.49 °C,30.59 °C,30.49 °C,30.59 °C,30.49 °C,30.49 °C,33.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2266.372,-0.98,8.54,-4.37,0.00,2.74,0.00,-4.26,-1.88,-1.83,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.11,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,158.25,7.21,4.73,0.00,0.00,0.00,0.00,0.00,30.59 °C,30.49 °C,30.59 °C,30.49 °C,30.69 °C,30.49 °C,30.59 °C,33.08 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
