Time (s),MV FUEL PT,MV FUEL PT,P1 - Chamber Pressure,Not Used,High Press,Not Use,Load Cell,CHAMBER,P6 - GHE Fill Pressure,P8 - Pneumatics Pressure,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,QD Sep Indication,Lift Off Indicator,Main Valve Open Indicator,Main Valve Closed Indicator,Load Cell 1 - Veh Gross Weight,Load Cell 2 - - Veh Gross Weight,Not Used,Not Used,LOX TANK SFT ,FUEL TANK SFT ,DOME SET SFT,,,,,,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,Relay1,Relay2,Relay3,Relay4,Relay5,Relay6,Relay7,Relay8,Relay9,Relay10,Relay11,Relay12,Relay13,Relay14,Relay15,Relay16,Manual/Auto (1=Auto),
492.580,-1.03,8.29,-2.08,0.00,1563.83,0.00,-5.89,-1.67,-0.92,-0.98,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.70,1.66,0.13,-2.48,0.00,0.00,49.55,504.85,2.78,0.00,0.00,0.00,0.00,0.00,29.69 °C,29.59 °C,29.59 °C,29.49 °C,29.89 °C,29.59 °C,29.69 °C,22.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
493.580,-1.03,8.29,-1.97,0.00,1564.29,0.00,-6.65,-1.67,-1.03,-1.42,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.83,1.78,0.13,-2.48,0.00,0.00,49.55,504.85,2.78,0.00,0.00,0.00,0.00,0.00,29.20 °C,29.20 °C,29.30 °C,29.20 °C,29.30 °C,29.20 °C,29.30 °C,22.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
494.580,-1.03,8.29,-1.88,0.00,1564.29,0.00,-6.57,-1.67,-1.03,-1.53,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.81,1.77,0.13,-2.48,0.00,0.00,49.25,504.63,2.78,0.00,0.00,0.00,0.00,0.00,29.30 °C,29.20 °C,29.30 °C,29.20 °C,29.39 °C,29.20 °C,29.30 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
495.580,-1.03,8.29,-2.01,0.00,1564.75,0.00,-6.50,-1.67,-1.08,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.80,1.75,0.13,-2.48,0.00,0.00,49.25,504.33,2.78,0.00,0.00,0.00,0.00,0.00,29.30 °C,29.20 °C,29.39 °C,29.20 °C,29.39 °C,29.20 °C,29.30 °C,22.17 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
496.580,-1.03,8.33,-2.08,0.00,1565.43,0.00,-6.16,-1.67,-1.08,-1.17,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.79,1.75,0.13,-2.48,0.00,0.00,49.25,504.33,2.78,0.00,0.00,0.00,0.00,0.00,29.30 °C,29.10 °C,29.20 °C,29.20 °C,29.20 °C,29.20 °C,29.30 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
497.580,-1.03,8.29,-2.01,0.00,1565.43,0.00,-5.97,-1.67,-1.08,-1.21,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.78,1.74,0.13,-2.48,0.00,0.00,49.25,504.33,2.78,0.00,0.00,0.00,0.00,0.00,29.30 °C,29.30 °C,29.20 °C,29.20 °C,29.39 °C,29.20 °C,29.30 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
498.580,-1.03,8.29,-2.08,0.00,1565.89,0.00,-5.97,-1.67,-1.08,-1.03,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.78,1.73,0.13,-2.48,0.00,0.00,49.25,504.10,2.78,0.00,0.00,0.00,0.00,0.00,29.20 °C,29.30 °C,29.30 °C,29.20 °C,29.00 °C,29.20 °C,29.30 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
499.580,-1.03,8.29,-2.01,0.00,1565.89,0.00,-5.97,-1.67,-1.08,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.77,1.73,0.13,-2.48,0.00,0.00,49.03,504.10,2.78,0.00,0.00,0.00,0.00,0.00,29.20 °C,29.20 °C,29.30 °C,29.30 °C,29.59 °C,29.20 °C,29.30 °C,22.17 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
500.580,-1.03,8.29,-2.22,0.00,1566.81,0.00,-5.81,-1.67,-1.08,-1.17,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.77,1.72,0.13,-2.48,0.00,0.00,49.03,503.88,2.78,0.00,0.00,0.00,0.00,0.00,29.49 °C,29.30 °C,29.20 °C,29.30 °C,30.10 °C,29.20 °C,29.30 °C,22.17 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
501.580,-1.08,8.29,-2.27,0.00,1566.81,0.00,-5.74,-1.67,-1.08,-1.53,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.76,1.71,0.13,-2.48,0.00,0.00,49.03,503.88,2.78,0.00,0.00,0.00,0.00,0.00,29.00 °C,29.30 °C,29.30 °C,29.20 °C,27.99 °C,29.20 °C,29.30 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
502.580,-1.08,8.29,-2.22,0.00,1567.27,0.00,-5.81,-1.72,-1.12,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.76,1.71,0.13,-2.48,0.00,0.00,49.03,503.88,2.78,0.00,0.00,0.00,0.00,0.00,29.30 °C,29.20 °C,29.20 °C,29.10 °C,29.39 °C,29.20 °C,29.39 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
503.580,-1.03,8.29,-2.27,0.00,1567.27,0.00,-5.40,-1.67,-1.17,-1.03,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.75,1.71,0.13,-2.48,0.00,0.00,49.03,503.58,2.78,0.00,0.00,0.00,0.00,0.00,29.30 °C,29.20 °C,29.20 °C,29.30 °C,29.39 °C,29.20 °C,29.30 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
504.580,-1.08,8.22,-2.22,0.00,1567.73,0.00,-5.74,-1.72,-1.17,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.75,1.70,0.13,-2.48,0.00,0.00,49.03,503.58,2.78,0.00,0.00,0.00,0.00,0.00,29.30 °C,29.20 °C,29.30 °C,29.30 °C,29.39 °C,29.20 °C,29.30 °C,22.17 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
505.580,-1.08,8.29,-2.31,0.00,1567.73,0.00,-5.66,-1.67,-1.17,-1.21,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.75,1.70,0.13,-2.48,0.00,0.00,48.80,503.58,2.78,0.00,0.00,0.00,0.00,0.00,29.49 °C,29.20 °C,29.30 °C,29.20 °C,29.20 °C,29.20 °C,29.30 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
506.580,-1.03,8.22,-2.43,0.00,1568.41,0.00,-5.66,-1.67,-1.28,-0.98,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.75,1.70,0.13,-2.48,0.00,0.00,48.80,503.58,2.78,0.00,0.00,0.00,0.00,0.00,28.79 °C,28.89 °C,28.89 °C,29.00 °C,28.69 °C,28.89 °C,29.00 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
507.580,-1.08,8.29,-2.47,0.00,1567.27,0.00,100.38,-1.67,-1.28,-1.46,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.75,1.70,0.13,-2.48,0.00,0.00,48.80,503.58,2.78,0.00,0.00,0.00,0.00,0.00,29.00 °C,28.89 °C,29.00 °C,28.89 °C,28.79 °C,28.79 °C,29.00 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
508.581,-1.08,8.29,-53.72,0.00,1040.71,0.00,95.75,-1.72,-1.33,-1.76,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.75,1.70,0.13,-2.48,0.00,0.00,424.38,503.58,467.92,0.00,0.00,0.00,0.00,0.00,29.00 °C,28.89 °C,28.89 °C,29.00 °C,29.00 °C,28.89 °C,29.00 °C,22.17 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
509.581,-1.08,8.22,-51.48,0.00,942.10,0.00,83.78,-1.72,-1.33,-1.33,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,424.68,503.35,445.10,0.00,0.00,0.00,0.00,0.00,29.00 °C,29.00 °C,29.00 °C,28.89 °C,29.00 °C,28.89 °C,29.00 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
510.581,-1.03,8.22,-46.87,0.00,831.79,0.00,74.25,-1.72,-1.37,-1.53,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,424.38,503.35,440.37,0.00,0.00,0.00,0.00,0.00,28.89 °C,28.79 °C,29.00 °C,28.89 °C,29.00 °C,28.89 °C,29.00 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
511.581,-1.08,8.22,-42.78,0.00,783.17,0.00,59.40,-1.72,-1.37,-1.53,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,424.15,503.35,437.66,0.00,0.00,0.00,0.00,0.00,29.10 °C,28.89 °C,29.00 °C,28.89 °C,28.69 °C,28.89 °C,29.00 °C,22.17 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
512.581,-1.08,8.22,-39.02,0.00,736.16,0.00,52.52,-1.72,-1.46,-1.88,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,423.63,503.35,436.46,0.00,0.00,0.00,0.00,0.00,28.89 °C,28.79 °C,29.00 °C,28.79 °C,29.00 °C,28.89 °C,29.00 °C,22.17 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
513.581,-1.08,8.22,-32.23,0.00,690.06,0.00,47.55,-1.72,-1.42,-1.28,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,423.40,503.35,434.51,0.00,0.00,0.00,0.00,0.00,28.89 °C,29.00 °C,28.89 °C,29.00 °C,29.00 °C,28.89 °C,29.00 °C,22.17 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
514.581,-1.08,8.22,-29.48,0.00,604.52,0.00,42.54,-1.72,-1.42,-1.08,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,422.95,503.35,433.76,0.00,0.00,0.00,0.00,0.00,29.00 °C,29.00 °C,29.00 °C,28.89 °C,29.49 °C,28.89 °C,29.00 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
515.581,-1.03,8.22,-27.08,0.00,563.93,0.00,33.91,-1.72,-1.42,-1.46,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,422.65,503.35,433.01,0.00,0.00,0.00,0.00,0.00,29.00 °C,28.89 °C,28.89 °C,28.89 °C,28.79 °C,28.79 °C,29.00 °C,22.17 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
516.581,-1.03,8.22,-24.83,0.00,525.17,0.00,30.53,-1.72,-1.46,-1.53,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,0.13,-2.48,0.00,0.00,420.92,503.35,431.81,0.00,0.00,0.00,0.00,0.00,28.89 °C,29.00 °C,29.00 °C,28.89 °C,29.00 °C,28.89 °C,29.00 °C,22.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
517.581,-1.08,8.22,-20.87,0.00,485.72,0.00,27.38,-1.72,-1.53,-1.46,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,0.13,-2.48,0.00,0.00,419.72,503.35,428.58,0.00,0.00,0.00,0.00,0.00,28.89 °C,28.89 °C,28.89 °C,28.89 °C,29.49 °C,28.89 °C,29.00 °C,22.17 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
518.581,-1.08,8.22,-18.72,0.00,446.74,0.00,23.81,-1.72,-1.53,-1.53,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,0.13,-2.48,0.00,0.00,416.80,503.35,424.38,0.00,0.00,0.00,0.00,0.00,28.79 °C,28.89 °C,29.00 °C,29.00 °C,28.89 °C,28.89 °C,28.89 °C,22.17 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
519.581,-1.03,8.22,-15.01,0.00,396.51,0.00,17.92,-1.72,-1.53,-1.08,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-50.73,-2.48,0.00,0.00,402.53,503.35,424.38,0.00,0.00,0.00,0.00,0.00,28.59 °C,28.89 °C,28.69 °C,28.59 °C,28.69 °C,28.59 °C,28.69 °C,22.17 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
520.581,-1.08,8.22,-12.02,0.00,366.93,0.00,12.76,-1.72,-1.58,-1.53,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.74,1.69,-43.10,-2.48,0.00,0.00,388.49,503.35,392.40,0.00,0.00,0.00,0.00,0.00,28.79 °C,28.59 °C,28.69 °C,28.69 °C,28.89 °C,28.59 °C,28.69 °C,21.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
521.581,-1.03,8.22,-9.27,0.00,355.46,0.00,4.06,-1.72,-1.53,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-32.93,-2.48,0.00,0.00,374.98,503.35,378.88,0.00,0.00,0.00,0.00,0.00,28.69 °C,28.69 °C,28.59 °C,28.59 °C,28.59 °C,28.49 °C,28.69 °C,21.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
522.581,-1.03,8.22,-6.91,0.00,343.54,0.00,0.15,-1.72,-1.58,-1.12,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-32.93,-2.48,0.00,0.00,362.14,503.35,366.12,0.00,0.00,0.00,0.00,0.00,28.59 °C,28.59 °C,28.59 °C,28.59 °C,28.69 °C,28.59 °C,28.69 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
523.581,-1.08,8.22,-3.11,0.00,331.84,0.00,-2.32,-1.72,-1.58,-1.42,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-25.30,-2.48,0.00,0.00,338.05,503.35,354.04,0.00,0.00,0.00,0.00,0.00,29.10 °C,28.69 °C,28.69 °C,28.49 °C,28.89 °C,28.59 °C,28.69 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
524.581,-1.08,8.22,-1.72,0.00,311.43,0.00,-3.34,-1.72,-1.58,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.68,-25.30,-2.48,0.00,0.00,327.24,503.35,346.45,0.00,0.00,0.00,0.00,0.00,28.40 °C,28.69 °C,28.59 °C,28.59 °C,28.49 °C,28.69 °C,28.69 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
525.581,-1.08,8.22,-0.57,0.00,301.80,0.00,-4.41,-1.72,-1.58,-1.83,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-17.67,-2.48,0.00,0.00,317.18,503.35,344.73,0.00,0.00,0.00,0.00,0.00,28.49 °C,28.69 °C,28.69 °C,28.69 °C,28.49 °C,28.59 °C,28.69 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
526.581,-1.08,8.22,0.27,0.00,292.85,0.00,-4.41,-1.72,-1.58,-1.37,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-17.67,-2.48,0.00,0.00,307.57,503.35,343.75,0.00,0.00,0.00,0.00,0.00,28.59 °C,28.59 °C,28.59 °C,28.49 °C,28.69 °C,28.59 °C,28.69 °C,21.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
527.581,-1.08,8.22,1.63,0.00,284.83,0.00,-4.75,-1.72,-1.63,-1.17,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-17.67,-2.48,0.00,0.00,290.08,503.58,342.48,0.00,0.00,0.00,0.00,0.00,28.59 °C,28.59 °C,28.59 °C,28.69 °C,28.79 °C,28.59 °C,28.69 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
528.582,-1.08,8.22,2.17,0.00,269.23,0.00,-5.17,-1.76,-1.63,-1.17,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.68,-10.04,-2.48,0.00,0.00,281.97,503.58,340.30,0.00,0.00,0.00,0.00,0.00,28.59 °C,28.59 °C,28.69 °C,28.59 °C,29.00 °C,28.59 °C,28.59 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
529.582,-1.08,8.22,2.52,0.00,262.81,0.00,-5.17,-1.72,-1.58,-1.53,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.68,-10.04,-2.48,0.00,0.00,274.61,503.35,339.32,0.00,0.00,0.00,0.00,0.00,28.69 °C,28.59 °C,28.69 °C,28.59 °C,28.49 °C,28.59 °C,28.69 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
530.582,-1.08,8.22,2.88,0.00,255.70,0.00,-5.17,-1.76,-1.58,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-10.04,-2.48,0.00,0.00,267.48,503.35,338.57,0.00,0.00,0.00,0.00,0.00,28.69 °C,28.59 °C,28.69 °C,28.59 °C,28.69 °C,28.59 °C,28.79 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
531.583,-1.08,8.22,2.98,0.00,249.28,0.00,-5.24,-1.76,-1.63,-1.08,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.73,1.69,-10.04,-2.48,0.00,0.00,254.64,503.58,337.60,0.00,0.00,0.00,0.00,0.00,28.59 °C,28.49 °C,28.69 °C,28.59 °C,28.69 °C,28.59 °C,28.69 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
532.583,-1.08,8.22,1.49,0.00,240.79,0.00,-5.59,-1.72,-1.63,-1.08,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.59,1.55,-10.04,-2.48,0.00,0.00,254.64,503.58,336.32,0.00,0.00,0.00,0.00,0.00,28.59 °C,28.40 °C,28.40 °C,28.40 °C,28.59 °C,28.30 °C,28.69 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
533.583,-1.08,8.22,1.92,0.00,236.21,0.00,-5.66,-1.72,-1.72,-2.01,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.61,1.57,-10.04,-2.48,0.00,0.00,240.15,503.58,335.57,0.00,0.00,0.00,0.00,0.00,28.40 °C,28.40 °C,28.30 °C,28.40 °C,28.30 °C,28.40 °C,28.40 °C,22.17 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,
534.583,-1.08,8.22,2.59,0.00,231.16,0.00,-5.17,-1.76,-1.67,-1.17,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.64,1.60,-10.04,-2.48,0.00,0.00,234.97,503.58,334.59,0.00,0.00,0.00,0.00,0.00,28.20 °C,28.30 °C,28.40 °C,28.30 °C,28.40 °C,28.30 °C,28.40 °C,21.99 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
535.583,-1.08,8.22,2.38,0.00,222.22,0.00,-5.47,-1.76,-1.63,-0.78,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.65,1.61,0.13,-2.48,0.00,0.00,230.10,503.35,334.59,0.00,0.00,0.00,0.00,0.00,28.49 °C,28.40 °C,28.40 °C,28.40 °C,28.30 °C,28.30 °C,28.40 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
536.583,-1.08,8.22,2.59,0.00,217.63,0.00,-5.59,-1.76,-1.67,-1.53,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.65,1.61,0.13,-2.48,0.00,0.00,225.37,503.58,334.89,0.00,0.00,0.00,0.00,0.00,28.40 °C,28.30 °C,28.40 °C,28.40 °C,28.69 °C,28.30 °C,28.40 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
537.583,-1.08,8.22,2.59,0.00,214.19,0.00,-5.74,-1.72,-1.76,-1.88,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.66,1.62,0.13,-2.48,0.00,0.00,217.03,503.58,334.89,0.00,0.00,0.00,0.00,0.00,28.40 °C,28.30 °C,28.40 °C,28.30 °C,28.30 °C,28.30 °C,28.40 °C,22.09 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
538.583,-1.08,8.22,2.52,0.00,210.75,0.00,-5.40,-1.72,-1.76,-1.42,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.68,1.63,0.13,-2.48,0.00,0.00,213.13,503.58,334.59,0.00,0.00,0.00,0.00,0.00,28.40 °C,28.40 °C,28.40 °C,28.30 °C,28.40 °C,28.30 °C,28.40 °C,22.17 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
539.583,-1.08,8.22,2.47,0.00,204.10,0.00,-5.32,-1.72,-1.72,-1.58,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.10,1.68,1.64,0.13,-2.48,0.00,0.00,209.38,503.58,334.89,0.00,0.00,0.00,0.00,0.00,28.30 °C,28.40 °C,28.40 °C,28.30 °C,28.59 °C,28.30 °C,28.40 °C,22.17 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
